SA;MZ
-0.2;130.9509217092817
-0.19595959595959597;130.89338450388738
-0.19191919191919193;130.81621750280223
-0.1878787878787879;130.71778956261957
-0.18383838383838386;130.59632480066583
-0.17979797979797982;130.44988956831364
-0.17575757575757578;130.2763786189703
-0.1717171717171717;130.07350058735682
-0.1676767676767677;129.83876296768025
-0.16363636363636364;129.56945686989675
-0.15959595959595962;129.26264194925875
-0.15555555555555556;128.9151320485503
-0.15151515151515152;128.52348226824438
-0.14747474747474748;128.08397838966943
-0.14343434343434344;127.59262982066738
-0.1393939393939394;127.04516750954525
-0.13535353535353536;126.43704857402344
-0.13131313131313133;125.7634697032666
-0.1272727272727273;125.01939168974127
-0.12323232323232325;124.19957769883669
-0.11919191919191921;123.29864803937754
-0.11515151515151516;122.31115419380785
-0.11111111111111112;121.23167462496713
-0.10707070707070708;120.05493430845782
-0.10303030303030304;118.7759489549258
-0.098989898989899;117.39019340680771
-0.09494949494949496;115.8937916745184
-0.09090909090909093;114.28372353386271
-0.08686868686868687;112.55803964719871
-0.08282828282828283;110.71607402178691
-0.0787878787878788;108.75863963981976
-0.07474747474747476;106.68819077102906
-0.07070707070707072;104.50893437839609
-0.06666666666666668;102.22687371983231
-0.06262626262626264;99.84977019189822
-0.0585858585858586;97.38701487990605
-0.054545454545454564;94.84940906848638
-0.050505050505050525;92.24886268006026
-0.046464646464646486;89.59803056505605
-0.04242424242424245;86.90991813743837
-0.03838383838383841;84.19749995519831
-0.03434343434343434;81.47340876708937
-0.030303030303030304;78.74977221037318
-0.026262626262626265;76.03830836699247
-0.022222222222222227;73.35085526808783
-0.018181818181818188;70.70061943361193
-0.01414141414141415;68.10452900735582
-0.01010101010101011;65.58657975737448
-0.006060606060606072;63.17780480583187
-0.002020202020202033;60.89314105005384
0.0020202020202020055;58.67013072108146
0.006060606060606044;56.381448014676764
0.010101010101010083;53.964666892101775
0.014141414141414121;51.43973921954385
0.01818181818181816;48.843191557894585
0.0222222222222222;46.20284952385811
0.026262626262626265;43.53763387331326
0.030303030303030304;40.86082620539915
0.03434343434343434;38.182442842930584
0.03838383838383838;35.510607704473266
0.04242424242424242;32.85230514348863
0.04646464646464646;30.213785329037158
0.0505050505050505;27.60077709219162
0.05454545454545451;25.018593102191485
0.058585858585858575;22.4721745799448
0.06262626262626264;19.96610268556563
0.06666666666666665;17.504592743425235
0.07070707070707072;15.091481208431349
0.07474747474747473;12.730211513777755
0.0787878787878788;10.423822548106859
0.0828282828282828;8.174941911423307
0.08686868686868687;5.985784992853113
0.09090909090909088;3.858160137708852
0.09494949494949495;1.7934796346525017
0.09898989898989896;-0.2072241008954414
0.10303030303030303;-2.1432779835258575
0.10707070707070704;-4.01434429313427
0.1111111111111111;-5.820394244903261
0.11515151515151512;-7.56168000686583
0.11919191919191918;-9.23870599334599
0.1232323232323232;-10.852200153176014
0.12727272727272726;-12.403085850652456
0.13131313131313133;-13.89245481483998
0.13535353535353534;-15.321541516329212
0.1393939393939394;-16.691699224679574
0.14343434343434341;-18.00437790726344
0.14747474747474748;-19.26110405221769
0.1515151515151515;-20.46346243466099
0.15555555555555556;-21.613079795414787
0.15959595959595957;-22.71161036382799
0.16363636363636364;-23.760723129352773
0.16767676767676765;-24.76209074856806
0.1717171717171717;-25.71737996376144
0.17575757575757572;-26.628243404443037
0.1797979797979798;-27.49631264292736
0.1838383838383838;-28.32319237822708
0.18787878787878787;-29.110455627979473
0.19191919191919193;-29.859639815190203
0.19595959595959594;-30.572243644592785
0.2;-31.249724671913864
