SA;MZ
-0.2;28.6452661132631
-0.19595959595959597;28.501293670919534
-0.19191919191919193;28.347642658738604
-0.1878787878787879;28.183599232366433
-0.18383838383838386;28.0083883744533
-0.17979797979797982;27.821168635668602
-0.17575757575757578;27.621026558368804
-0.1717171717171717;27.40697081771099
-0.1676767676767677;27.177926138800398
-0.16363636363636364;26.932727080451713
-0.15959595959595962;26.67011181868945
-0.15555555555555556;26.38871611916467
-0.15151515151515152;26.087067760874753
-0.14747474747474748;25.763581768406066
-0.14343434343434344;25.4165569317533
-0.1393939393939394;25.044174247950057
-0.13535353535353536;24.64449811456782
-0.13131313131313133;24.215481349671347
-0.1272727272727273;23.754975414488925
-0.12323232323232325;23.260747581850488
-0.11919191919191921;22.730507231518366
-0.11515151515151516;22.161943964972327
-0.11111111111111112;21.552780811605082
-0.10707070707070708;20.90084642778955
-0.10303030303030304;20.20417083268942
-0.098989898989899;19.461109814427147
-0.09494949494949496;18.67050357225425
-0.09090909090909093;17.831875277906104
-0.08686868686868687;16.94567482237203
-0.08282828282828283;16.013571772900967
-0.0787878787878788;15.038799143474648
-0.07474747474747476;14.0265455829141
-0.07070707070707072;12.98438762430596
-0.06666666666666668;11.922745442945835
-0.06262626262626264;10.855335113919955
-0.0585858585858586;9.799578051449988
-0.054545454545454564;8.776915174948266
-0.050505050505050525;7.812961167186666
-0.046464646464646486;6.9374255417247195
-0.04242424242424245;6.1837253245082255
-0.03838383838383841;5.588222443706824
-0.03434343434343434;5.18904058641926
-0.030303030303030304;5.024453551430977
-0.026262626262626265;5.130890600563912
-0.022222222222222227;5.540672139423399
-0.018181818181818188;6.27966543839265
-0.01414141414141415;7.365119830781743
-0.01010101010101011;8.803951896686474
-0.006060606060606072;10.591497184911985
-0.002020202020202033;12.709779551902258
0.0020202020202020055;15.12451069366755
0.006060606060606044;17.78736082971679
0.010101010101010083;20.645600758137846
0.014141414141414121;23.640832042701202
0.01818181818181816;26.7065199632049
0.0222222222222222;29.7750184788731
0.026262626262626265;32.780720661674565
0.030303030303030304;35.662026759138534
0.03434343434343434;38.362253521442014
0.03838383838383838;40.82973992244066
0.04242424242424242;43.01758008587967
0.04646464646464646;44.883454746421585
0.0505050505050505;46.38997135617333
0.05454545454545451;47.50576817494335
0.058585858585858575;48.20740182903641
0.06262626262626264;48.481754515429635
0.06666666666666665;48.32843313772292
0.07070707070707072;47.76148181113994
0.07474747474747473;46.80977632083026
0.0787878787878788;45.51573758023306
0.0828282828282828;43.93241787012996
0.08686868686868687;42.11942849888848
0.09090909090909088;40.13843586498594
0.09494949494949495;38.04897543814822
0.09898989898989896;35.905148063072446
0.10303030303030303;33.75347386286635
0.10707070707070704;31.631900645633827
0.1111111111111111;29.569770971082125
0.11515151515151512;27.588465170139507
0.11919191919191918;25.70243695234773
0.1232323232323232;23.920408377803412
0.12727272727272726;22.24655931298869
0.13131313131313133;20.68161143661884
0.13535353535353534;19.223758122322433
0.1393939393939394;17.86942682444057
0.14343434343434341;16.613881940565008
0.14747474747474748;15.451687055235702
0.1515151515151515;14.377049482986807
0.15555555555555556;13.384069930517125
0.15959595959595957;12.466917867313821
0.16363636363636364;11.619950098736826
0.16767676767676765;10.837786813043072
0.1717171717171717;10.115356406086878
0.17575757575757572;9.447917836331701
0.1797979797979798;8.831067164647715
0.1838383838383838;8.260733259843308
0.18787878787878787;7.733166345733738
0.19191919191919193;7.244922065131151
0.19595959595959594;6.7928429798592225
0.2;6.374038860819233
