SA;MZ
-0.2;137.58284035394584
-0.19595959595959597;137.90639460651383
-0.19191919191919193;138.22085157472458
-0.1878787878787879;138.5242259666921
-0.18383838383838386;138.8142845137869
-0.17979797979797982;139.0885208022254
-0.17575757575757578;139.34412841696349
-0.1717171717171717;139.57797254057093
-0.1676767676767677;139.7865602516702
-0.16363636363636364;139.96600989968215
-0.15959595959595962;140.11202010101454
-0.15555555555555556;140.21983911277434
-0.15151515151515152;140.28423559962664
-0.14747474747474748;140.29947212265665
-0.14343434343434344;140.25928304889374
-0.1393939393939394;140.15685900551057
-0.13535353535353536;139.9848404764139
-0.13131313131313133;139.73532364457185
-0.1272727272727273;139.39988209181604
-0.12323232323232325;138.9696084330579
-0.11919191919191921;138.43518031726336
-0.11515151515151516;137.7869553829487
-0.11111111111111112;137.01509959705345
-0.10707070707070708;136.10975279798802
-0.10303030303030304;135.06123406132232
-0.098989898989899;133.86028757364352
-0.09494949494949496;132.49836693856324
-0.09090909090909093;130.9679522289684
-0.08686868686868687;129.26288974678877
-0.08282828282828283;127.37873963221281
-0.0787878787878788;125.3131116576929
-0.07474747474747476;123.065965431281
-0.07070707070707072;120.6398486586321
-0.06666666666666668;118.04004696489213
-0.06262626262626264;115.27462184166498
-0.0585858585858586;112.35432005547128
-0.054545454545454564;109.2923483822717
-0.050505050505050525;106.10402136713273
-0.046464646464646486;102.80630612454212
-0.04242424242424245;99.41730618103855
-0.03838383838383841;95.95574594852023
-0.03434343434343434;92.44054049684866
-0.030303030303030304;88.89056772691845
-0.026262626262626265;85.3248148517917
-0.022222222222222227;81.76317189616393
-0.018181818181818188;78.22831648057053
-0.01414141414141415;74.74928984734734
-0.01010101010101011;71.36659256489014
-0.006060606060606072;68.13203362197282
-0.002020202020202033;65.07279120491637
0.0020202020202020055;62.096398533905955
0.006060606060606044;59.010110867286315
0.010101010101010083;55.721635210511096
0.014141414141414121;52.26532509603767
0.01818181818181816;48.70093645986353
0.0222222222222222;45.074716672632476
0.026262626262626265;41.41900739550536
0.030303030303030304;37.75723430729232
0.03434343434343434;34.10752688454854
0.03838383838383838;30.484797581725154
0.04242424242424242;26.901870209174017
0.04646464646464646;23.37007988658602
0.0505050505050505;19.899584654324777
0.05454545454545451;16.499520008872672
0.058585858585858575;13.178068954428259
0.06262626262626264;9.942488770690789
0.06666666666666665;6.7991184775437326
0.07070707070707072;3.753381146827291
0.07474747474747473;0.8097893271383132
0.0787878787878788;-2.0280418476586473
0.0828282828282828;-4.757371711966169
0.08686868686868687;-7.376300748622516
0.09090909090909088;-9.88372744438249
0.09494949494949495;-12.279296570755312
0.09898989898989896;-14.563340555067793
0.10303030303030303;-16.736815802920464
0.10707070707070704;-18.801235864205687
0.1111111111111111;-20.75860324488475
0.11515151515151512;-22.611341493479948
0.11919191919191918;-24.362228966507
0.1232323232323232;-26.014335426853197
0.12727272727272726;-27.570962373813927
0.13131313131313133;-29.035587758288266
0.13535353535353534;-30.411815511947054
0.1393939393939394;-31.70333012145189
0.14343434343434341;-32.91385631117686
0.14747474747474748;-34.047123761021524
0.1515151515151515;-35.10683667862163
0.15555555555555556;-36.096647965187174
0.15959595959595957;-37.02013765820553
0.16363636363636364;-37.88079529890508
0.16767676767676765;-38.682005854185924
0.1717171717171717;-39.42703881834653
0.17575757575757572;-40.11904012632003
0.1797979797979798;-40.76102652455724
0.1838383838383838;-41.35588206584532
0.18787878787878787;-41.90635641827012
0.19191919191919193;-42.41506470464569
0.19595959595959594;-42.88448861577403
0.2;-43.31697856790575
